EFECTIVO,CXC,INVENTARIO,EQ_OFICINA,EQ_TRANSPORTE,TERRENOS_Y_CONSTRUCCIONES,CXP,CONTRIBUCIONES_X_PAGAR,ANTICIPOS_CTE,CAP_SOCIAL,UTILIDADES_ACUMULADAS,UTILIDAD_O_PERDIDA,TOTAL_VENTAS,TOTAL_COMPRAS,UTILIDAD_BRUTA,TOTAL_GASTOS,OBJETIVO
3171192.644,112716465.5,81299602.27,5099781.58,793818.5371,3033222.61,164038311.9,3047832.912,5796427.113,5963296.721,26592570.22,-6510135.466,383418961.4,1116459333.0,80696317.17,75104194.67,Aceptado
125962.273,5679548.957,5959318.613,243090.2366,386444.0778,7306944.045,11565873.25,302767.7432,132123.6632,4189030.848,-555636.3136,-481136.1946,35895015.6,14686793.48,12291112.1,20325056.08,Aceptado
,7728877.385,4751217.433,,579535.9777,1624327.284,20045388.94,139821.8532,,2093045.744,-1424119.531,-2281085.9390000002,,45384609.08,13408066.34,,Aceptado
426271.9674,,,,3234167.941,7999642.128,,119860.7923,2257174.582,1063217.828,2203134.981,-4289017.428,209030717.2,226967636.6,17693464.22,20814045.58,Aceptado
262919.8761,47409331.21,53328136.99,,673702.2688,,,230824.60100000002,661604.4187,1147535.3429999999,,-2200629.9390000002,368619776.8,68555083.86,64379511.31,53156096.75,Aceptado
43455.61597,2950982.895,1841261.017,710442.8956,181241.99300000002,7713732.612000001,13043353.63,,1332813.1909999999,1098097.74,941118.0174,-4702246.483,13428786.26,9149082.875,2602741.179,3276845.713,Aceptado
3869697.6580000003,18297373.11,1025380.45,35531063.43,,-9172810.233,32837851.61,181258.6783,5532444.239,169125.44600000003,5622535.18,-6572471.007999999,73412741.18,,,8887555.137,Sospechoso
50754.79731,2012648.18,1181056.501,176985.4722,118623.5002,6020966.602000001,3203946.115,56548.329320000004,226254.1768,,-7905154.75,-3318764.8239999996,,13398879.17,4830379.365,4322880.705,Aceptado
2066060.739,16918041.44,783619.6551,850561.9001,,-11311072.86,6073525.211,518018.8578,4410405.102,,13511661.64,-432321.6665,96246125.64,45846319.27,8081241.057999999,9257989.349,Aceptado
296033.7202,46133115.99,36803038.71,330478.9095,148474.1439,1465488.414,52333788.74,1840292.824,,1114030.064,28038317.81,-8587257.647,134723463.6,303373777.8,12244916.56,11766159.85,Aceptado
530548.1074,3116170.673,7088140.872,446879.7399,483842.0333,6073545.288,9904343.769,157750.6457,1030505.157,,-2012471.1730000002,-2199238.653,40207712.66,14098670.94,2751592.7410000004,7860433.025,Aceptado
234587.3365,4326929.998,1112174.219,2399853.058,,,9676941.046,125700.4737,420237.3094,686406.0308,-3506870.086,-1212933.643,23898983.96,15438121.49,,10092604.77,Aceptado
1201653.402,,28277597.01,,835315.1761,5318874.166,54196587.48,904874.2193,1344593.731,3092854.159,11216678.65,-2543107.264,,,36416460.65,41883802.02,Aceptado
196391.9467,,6674695.482999999,362752.9372,,7680658.453,10147167.01,185367.0243,278142.2656,4080372.492,-8804854.52,-503806.0981,15219026.45,13315503.39,13459148.54,16580294.57,Aceptado
474990.4817,7928241.581,4961713.261,,855960.9547,-790392.109,9708063.703,425022.7694,2118602.395,1474072.457,,-2389950.281,65836959.97,48490437.06,,10190681.09,Sospechoso
229747.4309,551358.1856,,412451.6683,526373.7524,-4456846.7360000005,440193.9349,53480.34966,176672.3904,170940.5332,-4275136.956,-430533.4454,6102558.24,8457382.422,1645772.2959999999,2669078.9930000002,Aceptado
128227.8566,4079573.564,28706322.39,145663.0045,1081832.091,,22993731.27,247797.3141,,3761837.106,2706442.086,-4482667.28,106882944.6,31975643.49,7328962.812999999,,Aceptado
2815977.728,24082169.12,8905915.286,789164.4079999999,928602.1705,-7026689.356000001,,447366.3238,3795206.373,3051273.042,14086643.91,-2736201.287,147494911.2,,18574290.66,18416425.16,Aceptado
93848.57435,3033227.12,1922335.22,147989.4371,77937.12301,,5153864.526000001,,926870.9348,912871.6084,2250314.853,-3370500.3039999995,16959864.94,3556398.986,990851.5825,2269100.732,Aceptado
,19490501.6,,1591977.6630000002,2156670.389,-13883722.77,6383295.367000001,546331.323,3345351.62,605427.1509,24460580.6,,126156856.3,35308740.58,14170025.88,,Aceptado
26543.71877,251372.672,,59970.29405,545867.4743,7840685.249,683555.4194,61817.269660000005,9544.270411,91813.86162000001,-9109989.46,-2153036.545,12655023.55,17833138.1,3690571.311,,Aceptado
708258.4416,,7137553.754,,,4176376.603,8149951.826,288534.0421,,8188073.007999999,-6628575.116,-776361.4555,25093437.69,41003868.91,12383569.74,14062719.66,Aceptado
,,15123743.73,,1613204.545,,31332979.27,308086.9847,2287631.12,,-2623240.902,-4342640.587,45928558.71,,33005275.07,,Aceptado
,6459874.887999999,11328424.47,,965923.1925,158395.3828,8088061.569,462960.0622,3774734.0089999996,10177399.25,61407.3799,-2942219.1739999996,63725033.14,58613129.37,3242581.028,,Aceptado
8821989.368999999,122383672.9,34914468.89,6708407.9860000005,3238014.6810000003,-7584382.208,129006374.5,6171496.893999999,9269542.961000001,16795442.08,26843078.35,-3086958.348,520257341.6,1439672753.0,84613728.48,69037695.0,Aceptado
508054.1159,1266174.5459999999,377428.5593,26059.53971,,-8112882.528,987562.2999,97168.64141,1734286.9840000002,2828269.692,4900971.993,302436.8647,25659695.43,,3706692.337,2245562.538,Aceptado
549063.9637,13032256.22,24048366.99,1164112.696,357455.9809,8326854.783,29669722.49,324371.0537,,,-9049536.371,-586541.2108,34785497.4,29345009.75,28215843.94,30326035.38,Aceptado
,22848436.58,49254543.52,447070.3518,2495939.491,7854268.708,68699851.42,1114553.174,5198363.791999999,15781545.27,5560736.746,-1820799.303,,,53932770.92,35017121.98,Aceptado
467514.2364,7830975.018999999,622854.0464,,1124303.037,-2998894.5710000005,9522907.439,120842.8231,893627.3271,,1035744.083,-1542281.775,,44029170.73,7167788.154,10350598.35,Aceptado
299868.6882,27827729.74,11594573.8,,,-830253.7990000001,25493792.44,635283.1256,,821581.2885,23205062.79,-4140127.939,168069712.6,42135316.4,17605304.77,17258234.76,Sospechoso
6703298.331,24336559.15,28592107.71,1920261.69,4367128.133,-187063.8211,41293598.48,507763.4002,1911559.5590000001,8455663.821,4441925.194,1031930.7779999999,321464761.1,,98481725.88,60921069.73,Aceptado
5876573.031,1431590.551,41136.4672,,1797789.615,-14438360.36,,,632946.0532,4343817.065,4361542.469,1184881.626,51513209.67,,9162200.72,8888064.661,Aceptado
27953710.85,108906445.6,25506320.76,11581899.12,2429270.703,-11747343.06,,3138580.3860000004,18700192.92,14383222.52,26703149.08,,393172348.2,,64242742.58,52058561.88,Aceptado
401740.4567,,4373470.078,258932.8177,382123.7887,819455.806,6679827.272000001,140295.454,1763645.8380000002,1278903.5459999999,3980320.44,,34892479.81,22380825.99,5956654.848999999,6730579.58,Aceptado
254366.7598,582805.9131,3060975.518,553990.9111,678784.7641,6844084.756,5964036.392000001,,1107633.088,1440784.9619999998,-8511337.139,-2664698.0319999997,17022070.68,18282036.35,2352715.567,,Aceptado
339110.5395,35750657.76,,460439.0916,254417.5369,8291275.944,67668106.16,242256.738,5022644.071,4425515.998,2387952.923,-7166878.009,99569314.36,141490543.9,19498093.87,19330179.08,Aceptado
486797.0148,22121597.6,3776883.358,917314.7707,534737.5444,,15328382.21,368479.6128,616845.9987,86108.07728,21813046.96,,144873295.8,28260293.34,12882019.75,15512328.71,Sospechoso
800859.8028,30803571.06,5903450.973999999,12124133.91,450071.695,,51589852.08,522916.3791,4646498.669,109541.5433,16520905.13,,110267513.8,,,11294498.45,Sospechoso
154899.1095,2148649.831,2405443.691,45154.10548,580934.1901,,,64598.38371,138269.7327,2780001.845,-6376568.8610000005,-1951836.2769999998,15517798.9,,5282592.501,10724459.18,Aceptado
2789845.2210000004,6087926.617000001,98995.02036000001,,3747262.3589999997,-10567472.62,3335809.087,100853.3877,443818.4359,708363.6541,4159696.796,,91527904.24,30220807.62,10506822.73,16203154.35,Aceptado
,4996328.575,2481238.088,336438.49299999996,244105.55399999997,6177981.666,9807990.409,136264.8027,835537.2158,1000469.302,-1236362.381,-3562966.6339999996,,17661546.78,,,Aceptado
298943.357,7051.169534000001,5831.925101,157668.8924,,,71134.34991,20655.82342,,878293.9019,-22832252.31,1209835.405,5679860.151000001,1600355.679,9843341.053,3706437.84,Aceptado
403479.0688,923095.1495,35485.581710000006,288688.8143,323891.2185,-2243000.123,512882.0975,,101576.6254,3933556.061,,,13140177.96,972945.5144,6324081.9120000005,7491740.279,Aceptado
638056.3789,5341513.838,8001124.806,966243.9445,,5897402.187999999,12176776.88,659239.5127,2427296.111,8754842.359,-7709550.625,,,86902759.69,5263598.813999999,10017009.07,Aceptado
2541547.476,22543573.46,39597182.61,5352308.556,1499508.415,6494239.737000001,56608510.45,2192634.957,18210132.05,,12034954.76,-7422526.362000001,,154687621.7,3370042.1289999997,,Aceptado
3330845.542,4847280.757,,3383325.7260000003,769874.5079,-9538814.363,6371359.913,887837.303,2463738.42,6988990.117000001,-2095320.565,-723261.895,17199834.7,33337653.59,,7777966.261,Aceptado
532141.392,14074089.77,6660853.262,,1046410.8570000001,-821711.6963,11544786.98,115672.4372,1586258.97,149408.3497,11948702.71,-3512210.818,104907750.3,48537153.22,8314382.387999999,10282531.08,Sospechoso
445487.0565,41145248.6,46990705.99,624570.5118,2929452.111,,63275656.48,509368.3294,3722715.105,1520906.0380000002,18882448.52,-6503428.67,313207876.5,1657440208.0,47034625.76,35703954.56,Aceptado
1123615.642,5253660.532,9694.383712,1497738.898,1007319.1529999999,-10243807.35,836694.8602,571873.5299,493482.7524,3776208.253,6463358.716,843699.0371,20722578.72,5724269.165,1881424.8,7280505.281,Aceptado
506616.505,,383598.4036,,2809288.798,2161664.517,,,665639.5251,478442.6398,-9846363.194,,18491027.25,39189768.36,2626563.529,,Aceptado
4021072.5930000003,3298569.6380000003,1324.999998,2777472.582,1409761.881,-13420326.52,,,732408.2182,1542385.3730000001,-3113704.852,1003428.9820000001,22510482.4,7020822.783,2563883.5730000003,5031766.482,Aceptado
454829.2081,7452549.016,8077535.761,,475538.8364,3593411.4189999998,,64030.86737000001,1848270.179,1622765.0769999998,,,79639264.31,19909872.11,18056749.33,13470470.83,Aceptado
432617.0362,15601902.72,11693479.89,420605.1422,1139266.1909999999,,22132347.62,225901.8859,2040104.7130000002,789303.8079,12479864.53,-2682883.828,171668265.0,48893705.4,18952286.1,13768570.07,Aceptado
1563194.279,,2208551.327,145158.2428,1661909.211,-8808526.346,4627043.598999999,,6087675.931,5688885.893999999,2659879.137,-2055093.678,48149774.17,,8947634.962000001,5015567.858,Aceptado
,9319206.926,4277952.231000001,2038026.549,1019571.2459999999,1321774.294,,291918.2252,,2201064.465,,,90892641.17,9971494.893,,14408880.32,Aceptado
2184998.5209999997,2315931.175,2340194.321,126862.3138,1210970.733,,3717654.972,96433.29543,,,-466055.8083,,58968249.4,30628627.67,6085876.0370000005,14929747.37,Aceptado
,5582852.034,,194318.5753,3004716.892,1046397.9559999999,7931444.312999999,,267701.4124,7981655.262,-2176250.9280000003,1162677.094,105501441.8,,64777995.06,40552105.62,Aceptado
138163.1783,381505.9565,153996.861,370631.5626,565336.2742,3412806.652,398302.037,,167427.5437,527199.4848,-7609325.5370000005,218125.0378,6471374.904,4526420.603,1879344.091,3003648.57,Aceptado
342347.7225,,1832148.041,1941493.6530000002,2114059.127,3896037.067,,70672.40513,1006270.54,207717.6736,-2677891.909,,49561811.02,51166076.06,6139813.347999999,6775259.371,Aceptado
831366.5162,4063316.6539999996,18061863.51,126371.025,893829.7415,6913889.93,13498852.65,519498.2721,2215411.9069999997,24329065.22,-12731693.93,,,65896837.35,23066770.47,20154552.99,Aceptado
891488.8505,37208571.58,,,1439605.179,389675.8671,47071973.73,647846.7386,5005492.79,,19993155.19,-6416841.777000001,,372791809.4,25002216.0,,Aceptado
,5355382.081,5707913.647999999,99222.10531,1218846.978,-1462192.0159999998,4130272.361,207122.6419,2368428.41,3037463.59,4949937.547,-947705.0634,79376906.81,32112733.86,9635508.856,6841419.746,Aceptado
1147002.054,9645379.777,894766.4639,1536594.639,1341584.226,-9065791.215,6925789.916,,,706152.5539,,-896138.6744,102933621.2,14913963.49,,4655155.606000001,Aceptado
,,11756770.37,410602.9205,1476648.299,5914516.05,15905580.44,625261.0827,,5848554.556,,-3233912.5719999997,70616681.76,96363498.27,12380583.61,11656356.74,Aceptado
488878.7426,,351189.2431,57227.28039,255741.2149,-528336.8382,193391.88600000003,,201053.4176,2581613.932,-8087085.654,375366.9889,8263274.399,3242164.012,896219.3708,,Aceptado
279322.2578,9264073.804,,491817.1262,1261710.937,,17436874.61,110585.6697,1901977.994,,1092392.598,-4902027.223,77601477.84,107707368.2,8875262.612,11469875.79,Aceptado
627295.1837,1635703.376,1001692.9990000001,25095.85485,362987.0247,-3929591.2210000004,1148594.43,102097.3821,492678.2579,8108804.405,-4310433.355,1062569.908,,,11020295.06,9380490.09,Aceptado
2484106.08,37706918.57,31324851.32,32760073.94,6336351.669,3130874.4910000004,65569825.28,619437.8838,4449018.367,207434.103,17277170.24,-4136998.474,457114550.6,746435743.6,39266969.79,33753362.73,Aceptado
1362439.1269999999,56249677.26,39150658.83,3529764.6960000005,1939972.555,,116172255.3,733618.8166,8454648.246,1015872.183,,-7035614.632,486881915.2,351555449.9,25115707.52,27377608.93,Aceptado
49244.49709,4522387.65,7356333.746,,172577.9762,8024218.8,15074446.21,147917.0367,1973551.261,1374658.489,3575194.7589999996,-2145102.558,51509979.29,3534322.9189999998,7683635.04,3885230.4,Aceptado
568736.0046,2136366.3109999998,19643223.66,,1469810.986,7168081.822000001,4160329.667,363652.1088,,12501377.29,-1881550.072,880637.2146,115807531.8,7951217.191000001,9061102.776,10858185.07,Aceptado
,17549420.76,13739579.15,2758426.9439999997,3960638.845,4385242.941000001,24777370.37,428140.8894,408341.8263,2589394.5840000003,2033523.364,269089.526,178427104.3,236397953.7,56609404.99,,Aceptado
2348287.7630000003,11305025.67,845123.9806,2568290.192,2903059.2430000002,-7108372.022000001,,248741.5715,,1998389.845,,1035346.588,,12077103.2,12672754.37,17139041.94,Aceptado
153138.7225,1402796.12,1688091.0990000002,,703512.0417,2919869.0760000004,1182599.645,169954.8031,28818.34068,2223457.674,,135252.4904,39127146.84,,,,Aceptado
374503.5944,13401396.74,,913740.3186,466911.7036,5560687.025,24102233.2,429781.5801,,,18051915.31,-6854061.714,124811171.7,31577829.88,2773212.691,5956989.469,Aceptado
2755680.652,930455.0073,151938.7337,172618.4568,1818090.074,,559443.1111,162571.8428,,5640552.23,,854626.6045,36386873.03,11646920.69,2188418.954,3176338.225,Aceptado
3129063.1580000003,15397900.99,3429843.0739999996,,1137384.245,-2251174.383,30425931.26,168146.4189,1289233.638,2580807.73,-3937676.5810000002,-409085.424,57581407.46,93523739.65,34094461.77,29465081.44,Aceptado
9204026.098,43094235.55,27418694.05,6627164.346,2610510.96,-2724345.602,,1891350.04,12847936.21,11245883.85,12238574.57,-3298343.76,220265160.0,480848900.6,,31114028.77,Aceptado
,5448.070043,2.244098,295670.9625,2255907.831,-13743911.06,249.970317,40180.57985,179924.9522,310005.4751,-8774914.105,1208827.389,6318063.596,1067840.553,310049.7974,327102.1628,Aceptado
280972.7531,1473921.303,418518.9783,,,1684137.237,11176677.28,,2439108.222,125361.4221,,-7322263.578,,50313554.23,359008.2548,1399177.831,Aceptado
2549532.601,85688483.82,16510478.77,30339447.54,2279933.841,-5462758.637,132892158.0,758664.3796,12243227.58,753604.8731,27342403.41,-4691633.919,449889829.1,,65990718.84,34002757.33,Aceptado
3355615.84,33420587.37,7848706.147000001,16640000.77,3094119.961,,49110742.07,,,1700364.1819999998,17957470.42,-1721352.701,286396565.2,90538021.79,23676720.75,21721495.92,Aceptado
214448.3965,58403166.19,109187465.5,614295.4363,,8699277.542000001,124940360.2,1379902.791,5505603.294,,18153820.94,-6475874.778,,173726796.2,,39793770.25,Aceptado
1095005.801,7263289.674,24348.400690000002,8640696.748,3456216.337,-12349082.12,5734116.312000001,,2569071.574,17709.8006,18477650.15,-2173821.185,105668442.3,43421741.23,,3822439.47,Sospechoso
531132.8961,48608785.34,41225536.84,,1251530.419,7561792.694,135468669.8,604181.089,13349453.28,4026130.003,15400993.31,-5914837.427,,145571061.9,37109995.34,24405216.9,Aceptado
,3244820.713,78978.39161,189963.6087,677656.1189,-8309796.937999999,980408.7994,59334.367920000004,111839.4544,2715.460727,13701402.62,,46506693.51,13118607.3,4619287.754,4382852.124,Aceptado
67010.05707000001,449953.2794,37074.174589999995,336272.4249,235269.5266,,,52892.81171,156733.9779,3865.4681119999996,4321662.092,,6324878.779,2204844.523,,,Aceptado
316066.0717,21604899.23,1508590.554,6077983.606000001,965936.2161,678962.0151,29469023.09,202827.2699,1817701.7130000002,371726.1848,10078344.28,,,,17379831.01,13446432.35,Aceptado
23170883.51,51766714.97,39753375.53,1983779.2380000001,1834551.485,-2353071.8619999997,67054891.61,,14547712.5,28538919.39,6726774.768999999,-1842255.708,197999783.7,320970288.0,29834638.46,38309404.49,Aceptado
1524664.2280000001,23488102.71,3408231.185,679792.2202,,-5969498.941000001,22634096.78,224468.6536,182926.4689,2192059.665,9296868.533,882068.8769,162573323.4,,48180620.16,39799316.44,Aceptado
18415928.34,,241811.0766,1428128.664,882091.3723,-15155673.99,8401779.493999999,1329170.489,3246201.865,12606729.41,16020691.6,851044.9359,99576487.16,18758013.94,11794007.52,19415239.87,Aceptado
830511.6747,1214166.95,4165578.703,316644.2841,2464184.442,3021831.952,4437850.504,128790.5222,529449.2141,,-3966194.1010000003,899895.5915,92615047.73,20675323.09,14577492.69,13351073.68,Aceptado
1707212.358,34013742.17,6915482.131,36994195.31,7123572.396000001,-3322766.1760000004,43071057.98,,,49973.49588,19285200.39,-1975267.8469999998,,276156681.9,32454782.69,,Aceptado
266594.2714,,2485467.883,315064.3825,467288.466,4954203.535,3173887.41,,516525.0223,7104666.779,-4823485.913,,12761565.86,15276517.73,6798947.5,10585713.72,Aceptado
656776.5546,2606271.188,309831.3721,641353.2908,961703.0969,-3244563.338,5130313.935,64758.05229,1088418.899,1126081.755,-3011487.172,,31267013.11,20089004.78,2392326.153,4184342.916,Aceptado
,21879452.29,88812218.56,333961.2536,1775383.471,7128954.406,61892149.55,762113.7789,22121526.31,17936018.7,4334589.516,-6860170.528,192297889.5,,13596280.42,15445176.68,Aceptado
705172.4361,,11780186.63,8339512.15,1078983.179,1967768.775,44115418.24,,6679851.578,1067009.108,,-7129187.437999999,182971634.4,65822814.47,3149859.972,10028521.15,Aceptado
862104.997,,1034621.334,2061851.9130000002,1755382.936,-2592557.794,14775345.44,381763.1986,2352340.911,4929139.595,6249853.232000001,-561729.4244,,30389035.9,8022027.572000001,12150665.05,Aceptado
347245.2215,9363665.4,,,19301.8301,1578049.717,15491770.43,267621.2803,753554.9006,3680848.28,,-2443263.865,27344646.23,6764555.342,7110764.42,,Aceptado
,97958.82411,186632.0299,8459.601315,76028.03553,4587409.643,67999.79317,54027.30334,,1845379.006,,461300.6056,2085138.257,,1671099.352,,Aceptado
142508.9738,20724686.8,,87086.61401,125523.7663,7883871.319,48740702.59,516045.4251,1645114.91,1075428.862,17153455.52,-7017042.905,,36010277.63,,13971621.96,Aceptado
,29971094.92,524719.9557,,89580.56757999999,-11209575.34,24198060.34,812650.4446,6389200.152000001,3066866.68,12371674.25,,,,5607369.771000001,6127236.482000001,Sospechoso
9114441.114,49663806.23,7731660.399,16493182.7,3881063.642,-9847187.746,,2064709.4730000002,11753222.23,7329330.399,16699386.36,-2536323.797,206417860.9,500880149.2,29729737.03,26474106.19,Aceptado
186338.3436,6740516.23,7619485.432999999,752916.8286,388014.5902,,12602847.32,,429395.4874,2122305.0330000003,,-2466613.316,,19189408.13,6817164.695,14592735.16,Aceptado
,4217922.6219999995,11243231.66,255402.5182,183258.0166,,15868789.25,98735.86798,371299.2759,323725.1121,-2367628.778,-5795073.401000001,26452589.82,37758362.35,7297345.181,9077891.754,Aceptado
2068431.564,26116195.05,23872540.34,833264.1307,1464071.6409999998,,34418856.52,278228.833,2301516.895,7160109.75,6308917.405,-861597.9675,162914512.5,74009731.86,20843487.84,31891420.04,Aceptado
2449013.482,,24189249.29,250793.1733,2106979.223,-1469783.782,32347437.89,463131.8919,2426815.624,8178191.251,11928621.47,-547549.1555,266710445.0,148572462.8,35735639.59,34283280.68,Aceptado
289101.5098,,9981121.375,149303.3119,1349738.044,6778392.977000001,,110266.9435,2567097.4480000003,4922375.586,-7456198.767000001,-1762818.436,36388046.77,46346268.39,7524993.165,6677393.775,Aceptado
113998.7438,3267921.355,1584178.6709999999,,729169.7832,1794816.915,,61199.9954,776106.7487,,3454457.2260000003,-7318973.3270000005,15968096.62,134955746.5,1299844.947,3687665.437,Aceptado
78387.21308,416361.1692,1524048.47,67912.1558,,6417768.07,1226700.521,,,935746.673,-8145947.56,-920006.0608,5341969.745,4522960.404,3597152.137,4304455.811000001,Aceptado
152262.0462,,4827646.1389999995,115128.7341,710024.5274,6055191.194,10038992.01,30239.173039999998,1311327.715,825090.3738,-1239993.594,-1745773.095,65249519.67,,4215740.508,4262291.652,Aceptado
,14403288.47,9478664.402,149441.1078,169425.232,-2920233.252,22038266.16,703628.9531,2553995.665,7874844.226,11837201.63,-1180081.715,88498981.67,19062285.68,19317811.18,17452368.17,Aceptado
7695827.7639999995,58348630.18,2840419.4439999997,20430863.48,3390139.3989999997,,35780506.26,587262.9567,,1227413.588,,-834061.2637,232861638.0,375379173.5,42002053.22,44253344.4,Aceptado
408563.8696,3843909.03,17569990.73,55272.999820000005,90945.28554,7082032.856000001,11214009.64,558193.2492,2944028.068,13866983.12,,-1393149.281,,8334151.876,8758361.101,8138396.998,Aceptado
4025676.037,9637753.104,1384810.8169999998,824083.3148,4411344.742,-11752899.74,4657260.491,330641.5461,2836235.497,2552569.972,12093919.15,-28610.53627,177378872.6,96601130.28,,10949486.5,Aceptado
904097.3944,54661256.2,12186315.62,,2444786.1859999998,,,571142.45,5461232.098999999,1798526.785,23604181.04,-2793522.595,290269070.9,125076082.9,28075181.68,26048255.0,Aceptado
474092.9308,,2005185.322,4283932.675,624396.294,-5904627.306,22617995.76,142075.3386,2406172.756,4854.765904,22037546.93,-7777038.415,85548315.02,92838455.46,1701418.4519999998,6250299.174,Sospechoso
951112.1448,11845785.22,14618520.58,184962.7796,,-252037.4222,11718421.18,,2803486.922,5159295.7530000005,,-4391017.746,48751294.64,,12658900.58,14530601.78,Aceptado
281581.025,500673.3185,7677594.311000001,49682.3435,97212.82622,,1958838.92,254790.6584,,2558228.044,-2592949.643,-126080.3782,,1999544.868,3079720.922,,Aceptado
144461.0842,18607541.79,15935531.23,317915.3156,1291283.896,1532731.8269999998,10475619.79,1551498.9009999998,12581788.67,376110.1154,28668577.54,,147977220.5,107196219.4,937609.9585,1102410.457,Sospechoso
,73537076.83,30869033.91,9668539.735,3947062.827,,96762785.2,622707.043,,6398601.869,,-2270123.373,383688355.6,917548488.6,,47255803.86,Aceptado
5581033.981000001,30059593.07,273134.3177,433973549.1,6867302.7,-13114679.63,39777991.09,304137.3529,20341790.27,,25650448.1,-5693801.396000001,264098630.1,258325125.5,5830963.632999999,4258481.386,Aceptado
213523.19600000003,989901.2761,130617.4961,89395.35509,59659.30977000001,-1259933.111,1211821.972,59514.75819,183836.0333,1113948.3090000001,-5775449.685,-1108876.85,5240546.754,3705048.105,1179205.768,,Aceptado
211490.5229,6311979.972999999,,,,7087851.711,13216825.78,367547.7112,1236704.83,1036242.063,5126635.629,-2256752.7819999997,74739511.48,9144265.436,4300061.433,6914258.679,Aceptado
364100.218,1611574.011,,61985.53396,11162.57281,-2704392.22,1648949.5280000002,89763.1949,1119524.227,1748900.969,-2649009.004,-508171.5351,4481381.04,2655489.081,,3088334.847,Aceptado
,8951172.845,12916585.9,,1127246.422,7691911.99,26885665.18,81192.63798,176341.1159,324436.9869,1534578.5,-3467120.797,,95988291.39,19879334.61,23341222.29,Aceptado
204253.7135,31940962.5,36563904.49,778494.5151,964484.3708,6605110.626,,861017.997,9935860.813,974723.3958,25186596.97,-7135050.465,230670984.4,71970130.99,9536145.699,9119545.791000001,Aceptado
218143.2011,,12044665.7,,,7047215.32,3998979.8,127874.2023,104334.7121,7834849.786,,,51614241.93,5308178.047,10689941.75,16033967.34,Aceptado
,31922237.66,77292852.52,1781462.044,725706.1454,8703743.399,106626682.7,,,1825889.0269999998,5138279.913,-5818219.401000001,182028638.7,328350148.4,62587449.68,,Aceptado
,,,335868.1064,463727.7938,7592529.84,49521042.25,95666.10017,252130.26,1387006.846,3158403.833,-3847331.815,144117586.5,98274752.13,23922603.62,37799280.77,Aceptado
3963493.645,7737402.101,19433075.48,144082.5505,1706368.9730000002,350780.1112,7910528.947000001,,4953846.214,19457479.8,,-686745.6038,,79992267.9,8760022.616,14151250.85,Aceptado
823966.2176,1684684.675,468796.1931,601335.7008,700464.4337,-2190575.813,2319931.702,108595.2877,190292.6097,,1012486.255,263723.3828,39403112.3,6426921.2129999995,2605530.269,7524304.143999999,Aceptado
750331.9269,9005910.983,1788974.503,1169799.793,1470837.669,-4858814.318,8064761.699,,9259280.215,1178362.423,13961941.17,-2035865.236,97598819.8,16671093.34,5275170.813999999,2403380.558,Aceptado
65453373.49,117458309.8,4264614.593,103425656.8,7721915.0,,73930101.26,2264473.819,22166739.31,4144428.921,34055664.05,-148116.6014,647580619.8,647095695.6,,41256165.15,Aceptado
173525.2953,2674200.975,6196732.727000001,,1277113.543,7092312.642000001,,,459896.0706,1639634.674,-7655394.2,-2496390.519,25761825.85,,,12059558.78,Aceptado
,,1466194.3830000001,32729930.05,6525657.755,-14196542.84,34431571.11,1448256.2980000002,6876167.948,5988041.671,18057304.32,-487588.6251,279113579.3,644961511.2,35779345.8,34075385.89,Aceptado
3062740.9110000003,,19680645.95,1237304.53,2884983.6780000003,-5839838.7,32489347.19,797663.8697,4157463.58,2387784.5209999997,20763756.8,-3304707.6789999995,,350456005.7,25638635.09,27212659.24,Aceptado
211353.3609,11467924.57,14230666.5,276597.0118,,4719354.883,21222739.53,288824.30600000004,2716009.356,,9607604.877999999,-5955324.57,60626169.76,48471861.48,10496177.17,8467753.72,Aceptado
971299.4931,24014220.38,22016427.86,1650002.9209999999,1814858.205,,34323239.55,400191.8758,9732739.727,2444066.669,12603376.97,-3972904.0719999997,158701218.5,125880820.1,20216467.35,13850523.12,Aceptado
3547377.262,45281336.56,17377666.22,,,-6158913.201,49443554.44,480464.6809,,3306300.454,11727561.29,-5197599.4969999995,112158823.9,,31006782.07,33204545.51,Sospechoso
127096.5537,9186388.111,12557793.6,17846.61604,,5217135.228,18776924.15,752998.9163,3237219.5289999996,11852389.3,9823496.865,-4864424.062,,,5916769.375,6736226.415,Aceptado
255482.5414,3796814.145,108242.219,775282.2342,461265.5003,-7794554.433999999,3042358.813,45064.66445,4494850.816000001,10199.17287,13246504.74,-4631415.17,,9680288.361,677398.9562,530504.5556,Sospechoso
2110186.352,,4776893.853999999,85575.90182,1225634.596,1243150.676,2028878.466,69152.66257,132100.4057,,-19239181.89,1136180.344,,36372473.18,,24236287.19,Aceptado
,10503368.31,,200087.7544,127462.353,5161911.544,22095795.26,,720836.3356,1212166.537,1536772.4919999999,-1466094.019,,11453060.52,22321821.86,14278432.58,Aceptado
466444.015,,93084001.25,154382.9497,1428929.95,8565166.101,74627969.26,606635.5413,,12568829.92,8150313.382999999,-5050548.006,,192285713.4,31808173.88,21987210.23,Aceptado
1648832.994,26233635.8,9589129.236,2560432.379,5888947.801,-5284581.231000001,26096350.36,68674.97282000001,2765419.034,321266.5825,13119780.74,-1562619.455,270822976.6,558084918.0,32177096.3,28092625.75,Aceptado
