EFECTIVO,CXC,INVENTARIO,EQ_OFICINA,EQ_TRANSPORTE,TERRENOS_Y_CONSTRUCCIONES,CXP,CONTRIBUCIONES_X_PAGAR,ANTICIPOS_CTE,CAP_SOCIAL,UTILIDADES_ACUMULADAS,UTILIDAD_O_PERDIDA,TOTAL_VENTAS,TOTAL_COMPRAS,UTILIDAD_BRUTA,TOTAL_GASTOS,OBJETIVO
86246.32054,6010744.263,4654368.065,59419.01043,279201.8877,5180182.78,10024778.07,233318.3871,240560.3004,2662881.546,7947882.162,-1698718.634,56927384.67,12265926.86,7273270.113,12347685.61,Aceptado
834833.6909,14159404.87,12297616.33,1311155.99,1396849.436,4940349.585,34032049.44,361833.964,1209452.07,6389741.827,-1493044.629,-1651387.841,84451949.1,139544371.8,28014339.48,29417779.32,Aceptado
58529.05942,149211.6723,141939.7952,44730.84346,384566.3466,2194204.428,243204.3701,42761.7011,88038.12537,96463.08997,447174.0815,-680557.1393,14346633.76,2918711.403,490855.4103,1193512.885,Aceptado
382592.3794,4632867.998,8865497.272,71546.89567,191704.4521,5643253.045,4405389.542,270208.3712,434290.8775,4779211.089,-600709.1867,-72989.38512,49008067.67,4370415.012,5684098.874,9412924.718,Aceptado
417707.3865,19121865.48,7748992.854,3032257.689,5100885.604,2816476.291,28830833.01,53622.7912,61393.35621,55175.52009,6310024.216,366053.9335,290686312.6,215099008.2,58345028.24,47642889.75,Aceptado
401261.6722,10156732.76,4553554.126,1005969.904,161611.6532,4252656.718,30594682.4,145342.2339,457335.4828,1629747.362,-864817.529,-531930.9455,46357173.23,14857140.3,32285102.03,23055769.04,Aceptado
411607.7554,12223861.65,16000458.27,368888.1997,820699.7275,5257215.344,23914660.77,422253.6131,1714725.235,3177256.587,9182942.364,-2505390.308,118941371.8,40892601.41,14590681.91,17006766.52,Aceptado
542820.039,5445397.228,7066.832344,1092722.623,3615176.201,-12172567.27,828457.7792,100270.8354,572815.2487,94007.73941,15738132.81,593821.6484,109078644.5,11469639.21,1899578.477,4063171.472,Aceptado
326897.4457,7730673.376,7148415.172,64641.67355,405901.5328,2373517.033,4891741.967,678707.9485,10533634.27,11108144.38,10764321.28,-1971168.575,49238125.19,6024744.768,1873573.348,1792854.477,Aceptado
619552.3302,649549.0625,46714.69028,282193.6011,450857.4927,-4658318.732,659353.953,138379.5726,1144018.098,5296465.485,-10660678.65,-755512.1431,2531298.344,12748975.95,876907.8804,2098222.318,Aceptado
79465.10268,2094597.319,6961371.471,85056.23774,56063.58975,7261554.123,8602790.808,373356.6507,1114301.498,2640707.219,2257629.08,-4614797.5,14996835.63,10058548.96,3360505.661,4381741.256,Aceptado
7152377.786,44837111.17,8918730.784,18113809.98,3003434.454,-7630101.631,41704848.21,682381.6999,10425934.94,1939805.483,18625074.21,-1905282.293,258989831.4,119644127.9,23092837.27,20463074.74,Aceptado
150664.5126,59563399.82,53283184.88,21295356.22,730490.4184,8723465.934,124052684.4,924582.6377,949668.5899,344411.8708,15316998.83,-5496760.487,208659561.6,158419482,63028810.02,56714265.67,Aceptado
908441.5572,19788713.73,1798286.292,1948634.337,1213942.136,-7797184.625,9392711.75,746546.7872,1270395.52,629277.1597,17324926.05,-2050433.224,100127430.9,55459557.92,13256325.09,14859944.49,Sospechoso
344980.028,13737201.73,30476529.38,110782.6077,1443608.896,6862046.513,37782757.28,226496.2106,4442435.451,10708653.25,2979224.361,-1803083.678,138436758.7,110284586.2,32131830.37,21629519.26,Aceptado
213050.2427,1760747.21,154115.6294,374621.5083,1480542.911,-1899126.075,1049574.598,219175.0298,134564.1302,1140323.781,1885966.693,431664.5342,30306990.81,14523249.76,5142076.907,8104782.919,Aceptado
303691.1179,5058672.458,393170.3615,941065.4817,157470.6762,-1774475.711,7819939.339,72257.33441,533189.1301,276300.253,2725832.275,-2278163.479,12764938.24,12679126.55,5086128.415,8005942.979,Aceptado
626966.0662,6211705.611,10163220.85,285320.5662,2192748.727,314331.8303,4784189.188,216371.0932,2164539.147,880704.4033,8728446.325,-1921270.032,108312201.9,75372028.45,9867075.298,9398977.677,Aceptado
48430.35432,8227060.142,15080606.87,663463.5415,532278.7037,8516292.396,38585141.11,66844.02784,2174182.86,662824.7576,-952749.3584,-5636267.139,43104372.35,58336731.62,14533552.77,10497064.33,Aceptado
1567898.201,18426305.78,23245991.31,276706.8279,371257.2096,3387594.43,29947755.04,1062612.638,4190201.784,16378577.01,4174452.392,-4103922.161,58428178.8,103528801.7,11920540.17,20497283.45,Aceptado
368273.4148,5249667.559,140587.4446,1273058.632,234540.1514,-3208219.692,3112036.54,106534.8357,83285.86581,126714.037,4523335.453,-230809.4759,20783267.87,4961830.195,3939027.237,9593383.113,Aceptado
352718.0795,878492.7437,8930098.748,67402.21381,1612229.142,6500095.426,2502737.61,284133.5794,2163617.093,10370574.88,-8065283.893,-1629892.242,30145930.4,42151562.46,2428405.344,4567258.86,Aceptado
18933.00772,10595314.28,22639196.74,151014.7686,164304.0278,8796923.864,46697530.07,376956.4394,1265065.833,2676872.937,9258936.947,-3933748.935,90096305.72,9660619.886,16953570.72,13098007.33,Aceptado
946106.6646,9849363.243,3097346.236,1090782.469,1265531.621,1483538.43,12377195.17,147592.004,1047927.022,5388876.356,-545680.3178,245729.8285,46393588.22,29701494.05,11295903.81,20506113.62,Aceptado
472924.0276,1944640.911,2543299.268,1404632.108,792863.5215,3114887.582,11263995.53,94251.76369,2801692.551,819362.7666,-3898835.342,-5045456.533,15635261.74,73994927.84,3330597.937,4735505.132,Aceptado
46514.48386,105596.1151,2678388.01,8779.177252,27887.63034,8314707.172,708559.1188,31476.88241,2006.057188,5368781.533,-27313197.19,89214.97556,573794.2259,7447971.708,6042106.352,10757609.42,Aceptado
303544.7939,18869165.86,9797263.407,1974560.922,121787.9378,4046791.096,28819723.96,651561.0393,2328751.085,768560.5914,11932175.15,-7112139.251,30627787.36,65903725.34,7319815.438,12294286.27,Aceptado
58523.21618,3371466.069,2146203.082,183434.0881,151907.9807,6631095.615,6660507.708,105112.9166,207478.0371,1988609.626,-8492865.065,-1053372.775,7100106.158,16601065.16,17986867.04,12142425.22,Aceptado
126169.5817,2551505.657,1449051.98,110901.5574,314829.4481,1110721.501,2489080.926,162658.308,676372.7635,407184.6268,8533285.729,-1215422.687,39448797.11,5810338.034,4512736.749,3764724.523,Aceptado
687560.2314,31793546.09,17637187.2,3194524.005,1577191.204,6553218.837,47417719.2,873901.9149,864832.7549,7920515.211,3860587.176,-2000631.982,120314650.9,145974227.2,26718062.68,41234305.11,Aceptado
35180.11804,4872538.436,10465718.04,71099.8714,40772.35897,8546411.574,12754714.22,157787.1445,831779.8021,5282302.583,-7794723.844,-4260336.337,7239543.44,12602910.14,6456444.326,7324990.782,Aceptado
81270.42642,6023420.785,7975013.825,92902.71832,67872.03733,7662959.673,12921244.42,213362.6988,99236.32446,3629569.444,341430.4459,-412616.2963,26653102.22,6626002.107,16148408.87,20665553.86,Aceptado
316023.751,7864655.479,36446252.09,300446.4361,924968.6391,8328230.999,20398951.54,298552.897,10359907.44,7102885.19,-3816679.728,-5886945.17,49534737.67,85195852.77,6291945.454,5092537.194,Aceptado
86825.57735,2105316.405,3536761.64,84277.11732,753716.5611,6790466.608,7895247.668,19873.54697,95370.11846,744390.7327,-7105828.814,516393.8527,52860853.69,10737361.18,17937043.09,13776609.31,Aceptado
7861404.263,12866267.25,26408.90249,3340348.244,2018800.861,-15215562.6,4524671.494,387356.5709,3218276.549,1522601.864,17746737.15,310431.7786,96650369.42,26379742.19,5593474.055,8550131.163,Aceptado
96971.01153,4287075.836,1290671.252,75516.66636,254034.2504,50310.74178,4376617.022,90884.30652,301596.7773,293215.9456,10824370.77,-1170375.422,47778773.09,7281697.704,6611833.689,6946145.424,Aceptado
28697841.73,30338029.27,31293189.96,976589.8995,1769680.688,-8352888.556,58900252.14,1804829.767,22595077.93,19657867.16,13914567.89,-3929026.699,253447541,376452375.1,22952093.26,20063022.02,Aceptado
2332407.034,9590131.69,3143390.895,2415759.758,1891845.401,-6396510.916,10850538.39,341057.946,927251.2186,802684.461,8937367.379,-3281391.724,77417517.76,199483219.9,7640681.903,18002735.11,Sospechoso
313293.6054,16194122.47,19589315.17,436518.9312,1781529.099,4698243.661,36282336.37,50602.95699,3277335.644,370466.8472,7687828.878,-7095392.593,147556673.6,331018933,8010532.854,11001364.86,Aceptado
10201.991,3346.545056,271.398277,91853.86982,1186.33644,5423397.64,13197.06958,20897.51434,4711.471988,4849.65249,-16355051.71,-1076522.669,7154.203131,380900.9907,136368.2863,178113.1391,Aceptado
1623659.29,27905940.71,1843906.848,6375779.99,1687995.976,-8125165.972,28608656.49,576962.3543,11769202.87,2610000.784,12673044.38,-4262776.532,93966129.85,121013983.6,13560812.84,7806761.087,Sospechoso
79174.78443,6453020.561,24134010.83,167705.0323,1874838.511,7517918.71,13538555.02,293189.9067,1374414.355,806748.2944,8850255.928,-6416554.076,86839723.28,311771051.8,9500877.062,12186588.86,Aceptado
20266.72219,68608.02073,194158.6263,165478.5482,7628.360341,8199347.438,224214.7375,35078.77469,397.392018,5076.02149,-13072074.4,-163371.6706,937408.0021,520623.4711,1128198.788,2763482.605,Aceptado
5369597.539,43436496.21,52039472.15,4368129.263,2461066.231,3562295.12,116148914.2,564525.4486,10625970.01,4749286.91,14325873.77,-5404003.039,423835456.7,439510627.1,32793535.85,31679235.17,Aceptado
189550.4964,3089445.835,1811787.943,153887.2237,611005.8309,977628.3452,3304600.819,293118.0721,1827781.553,2432138.885,5134328.707,-3073127.62,25527279.94,23092789.23,2552318.019,3564658.747,Aceptado
451985.023,73442461.98,63549190.77,7764956.942,3002071.16,6760344.138,119350050.1,1517925.455,31086874.47,1454962.529,28910272.16,-8450012.031,419578906.9,751002444,19052874.28,12914461.72,Aceptado
53086.85612,4102360.972,32362906.15,46071.44078,352421.3055,8541968.54,19987955.53,149451.7424,2281680.173,1869151.34,-549879.5034,-7051464.528,50977940.9,81261538.69,7717135.235,5826150.906,Aceptado
173569.1717,6104651.818,21599690.07,249564.4522,177009.5824,6760493.755,28557177.59,331493.8923,4489761.521,729509.1549,11242479.92,-5657977.654,73009581.28,28283221.77,14583431.75,7072320.56,Aceptado
12367.32248,36134.93961,17133.62721,98532.46801,126263.1375,7499990.949,84615.09712,21032.01689,3309.800891,45032.30301,-15092216.42,128094.8905,843576.236,1111729.359,569894.1088,1236826.225,Aceptado
216711.4225,814071.1129,573540.6129,203921.1644,511044.5193,3736549.601,720044.468,328852.419,135380.7418,5338677.678,-7519550.101,104258.8018,4965595.158,11450343.23,2468767.67,8135979.705,Aceptado
1925741.858,43034495.92,17640890.21,5054190.385,1219802.496,-562491.4482,49194269.72,995522.4499,3407594.002,1622568.819,17839952.75,-3772195.427,221327648.2,113710406,25876766.2,27295678.54,Aceptado
77731.05611,399475.1427,2950521.254,8713.209653,97517.96708,7712003.266,2029003.561,33004.29759,149582.5286,7389889.605,-14059237.53,1031875.77,13016961.67,1183512.844,6611420.296,6307282.259,Aceptado
1493206.265,6823058.857,6566787.7,1056015.606,437851.2341,1070991.94,21275876.03,115751.0476,1536084.27,2305184.228,-4237100.969,-4420638.782,27388502.12,112126844.6,8723905.533,14759153.58,Aceptado
1278809.072,14706568.54,6329651.357,931676.9613,933236.8607,-5500340.548,10564722.36,1132073.184,14100097.42,3342299.381,18861207.48,-7230631.579,52570263.35,113342991.3,867814.9097,2811470.214,Sospechoso
865007.6532,18218101.7,24600881.85,517531.8377,1615197.619,3607280.093,30697958.9,247578.1169,5676542.864,3422304.645,9091126.692,-1449742.213,174227906.2,77974464.91,33381898.37,19286091.66,Aceptado
153130.9121,1916033.497,10515079.56,75375.70683,99234.15527,7714044.49,8592566.174,143249.7277,643711.5558,3152003.759,-4090081.284,-95660.64121,28768749.59,4152515.9,14151754.63,9662857.885,Aceptado
223454.5963,51250460.49,16365685.85,2558284.837,1458340.874,-218408.2902,57934323.98,946773.1592,5391856.669,120132.5927,29121018.35,-7730252.044,272201786.1,350346433.7,23479219.85,15530859.99,Aceptado
1759890.156,7694217.485,11026505.97,414551.2038,472573.1634,3309622.671,9902210.24,677610.6948,3150358.525,12822445.77,-883574.7383,-712986.9609,35707654.61,20293570.86,7417611.265,13095498.61,Aceptado
1756057.164,967231.479,44953.01777,1745861.512,1645199.228,-9740941.882,391577.103,58000.53814,538651.9282,134051.155,-5437119.936,199592.3204,15621561.67,22979171.46,3349317.764,4038966.693,Aceptado
82210427.63,54935493.74,1792278.68,88870099.81,8586456.496,-15348590.01,29829870.3,1875629.199,16641094.85,4149884.839,24610985.08,-267653.2096,395734659.1,469710704.3,22531795.4,24131814.95,Aceptado
1042484.222,2240947.54,338391.7103,301193.3282,884369.2342,-5225860.3,2479347.238,144304.8773,409082.1171,2836820.129,-2148560.974,450809.2768,38381186.12,11360624.93,4685781.013,7632359.739,Aceptado
144452.1269,10786020.8,455086.7283,1437503.965,2655493.596,-6170961.171,4855644.449,113184.6509,207806.6091,446.644105,22012782.68,-2912219.517,147262426.3,58206082.23,6494734.357,9528432.098,Sospechoso
44544.29478,109793.7214,37151.45167,110319.1942,74248.57374,3914139.106,321237.1439,102889.9265,66174.31656,305358.5766,-5025731.968,-1255583.928,1995885,2037624.453,489656.0784,1138751.023,Aceptado
499797.6499,32388210.33,41251292.85,158505.0317,435811.14,6522120.432,65477896,169629.4717,1456123.505,7949747.835,-2253121.779,-5506266.723,102518927.6,469751522.9,43948566.03,37329672.07,Aceptado
3068335.339,40556117.2,13520111.02,4518447.816,2152320.567,-4800890.736,51080827.35,612394.9613,2720911.136,1427044.184,18082852.36,-2503403.247,293594098.6,201052781.4,35953306.28,33451262.45,Aceptado
1345150.509,20687188.05,7158207.813,697868.2953,355250.6266,-5028030.233,14781524.51,1320971.972,616046.1601,2188914.014,17470592.15,-442269.2276,105740287.2,28426795.29,29898344.64,29606032.47,Aceptado
3963491.486,12801575.41,9472548.836,692814.5475,1390766.084,-3223237.256,22793051.46,300116.8149,2978645.161,6183805.981,6737491.44,-477641.3764,144182016.1,50822736.93,15624604.89,20032865.77,Aceptado
38580.49653,3188855.854,1549711.425,69186.34314,104266.5891,4923184.166,3980652.312,57407.21204,97653.46617,236399.4548,-883175.5082,-4112928.605,11472009.04,17449616.89,4512786.531,5954658.012,Aceptado
83564.13993,360139.135,757534.2851,54439.36643,431328.6354,6331845.362,749062.2584,85425.87131,328811.4878,3869397.068,-10187661.89,955888.9119,11586973.4,2055351.512,5109884.792,3625360.569,Aceptado
312350.2316,1940849.892,4291207.372,14963.14959,144581.0694,2671816.791,4028155.39,99501.75529,253750.765,6054680.655,-4273211.367,260431.2184,35175763.94,6419352.997,9019157.257,9703491.095,Aceptado
2540549.149,4761134.427,1916003.286,490158.4639,1008834.762,-4809637.796,8853245.146,155229.7327,2690930.129,4004360.288,6325773.335,515939.7492,94253939.21,7507445.553,5075987.953,8285165.276,Aceptado
80506.16833,378676.5877,750237.5386,21086.1373,445144.8917,2007391.37,314030.3495,121006.0788,12260.4861,685494.8548,-83697.20175,-147076.777,20384027.68,9357096.809,3187596.033,6369239.945,Aceptado
2030373.811,40035983.58,28018849.94,3230975.474,871971.662,3613908.269,68466565.3,375508.7113,2187682.342,3667739.106,7067237.188,-2848711.655,158436526.1,183837483.1,44935329.25,43315633.96,Aceptado
278413.6047,541904.5365,990783.0776,704363.8973,1446363.614,6131663.175,2156729.906,97036.72533,46555.23374,1014502.174,-11636706.76,510561.3148,26696056.68,11853193.32,4720433.425,9833144.143,Aceptado
61694.51942,1996081.213,163815.1236,161192.0694,931417.8676,800746.0574,1303235.527,92753.06733,154175.3971,442213.1008,1136145.188,-481929.8718,24313357.21,12252777.59,4744570.499,4784276.111,Aceptado
1036425.92,2775619.222,1669157.318,3249776.878,2572090.869,-2306853.85,8153124.873,158357.1528,6187069.323,232918.6174,6319170.582,-2961718.743,84339713.94,41681355.63,3727848.669,2421783.71,Sospechoso
1398399.506,5667635.984,11597032.52,445876.063,1996488.675,3218566.249,9968646.025,354808.9809,1603250.749,9615832.413,-3710845.345,-75720.6028,56726490.2,108441187.1,19184338.57,22845536.6,Aceptado
194610.4366,1218431.473,8502.500108,976356.3514,1885670.175,-7138889.696,2431052.649,22980.76261,665048.8029,18329.44082,2081565.043,-1915790.765,28095826.8,28124608.28,2071087.61,2125005.425,Aceptado
30066.56326,508116.6706,1964764.552,56605.36334,178484.6433,8336627.181,4801748.602,34740.84235,130815.3216,1364871.51,-10171325.97,-86990.97389,14998952.67,2462478.061,4778831.74,4770955.603,Aceptado
265759.9725,538466.5714,5535296.448,36291.211,75221.86901,6693460.037,4413061.732,226213.7839,492105.2017,13141752.04,-14882025.96,228301.3686,4867134.401,9650921.108,13910930.39,11210108.63,Aceptado
380991.0451,1128349.955,3373.832734,238346.4746,204437.5215,-11164426.41,192951.0374,170711.2064,235463.7393,533273.5977,4961432.375,172138.9834,5300425.903,4248065.263,1652121.125,2820130.208,Aceptado
3229399.749,8006929.268,4045.004434,1529037.726,1666422.638,-15068588.12,2107539.766,93900.32409,2925099.674,372797.7694,14846659.58,-1268453.025,62176838.09,18820238.74,576265.0228,2192189.588,Aceptado
1104973.073,6604269.305,438498.5378,8400873.229,3502399.213,-4037754.587,7842861.258,73311.09143,2175924.177,168567.5095,5273706.057,-587789.6939,83937362,36076954.1,4792945.937,7399157.044,Aceptado
664857.9282,1562694.261,863848.5581,104114.5098,440796.4206,-1570820.08,2454237.154,60342.17348,340759.6989,3180190.831,-5701460.514,656828.0076,24218481.14,7453791.977,6103816.945,8585508.692,Aceptado
1307966.87,19499776.9,93483781.51,85566.02598,733596.029,8434718.09,50100870.25,745283.223,6698092.82,28519789.03,-3114719.266,-1216494.309,128934907.8,126846405.1,51630804.11,37242632.19,Aceptado
8843380.394,86706784.78,9079269.512,91575687.36,2476953.097,-11500023.93,108190530.1,2202549.733,31301977.4,1376368.869,32529177.41,-6996123.183,351501354,406027217.3,23241487.96,16052119.53,Aceptado
553728.1047,42971062.32,48739095.38,1164157.95,2034182.202,7347262.216,75229059.03,847984.3328,1453220.143,4603379.838,14215791.8,-2082815.28,350647588.1,184061646.6,55566661.89,50320127.37,Aceptado
4610092.886,33610357.76,775989.332,6764802.925,1723601.76,-14464004.39,13836018.69,532023.9554,9097108.335,159592.1057,28904711.65,-1853676.335,204089061.4,35252503.33,12363120.35,7569132.879,Aceptado
1199640.551,31621563.12,13090531.12,18993171.59,1356159.183,2455814.376,74711090.64,932927.2663,11141526.81,1013401.185,19788002.95,-6990941.973,177711530.1,122846796.6,8858161.482,12035369.74,Aceptado
1207657.043,19588625.52,29253928.01,325029.5666,1402711.084,5103134.252,33658783.09,421636.4002,344296.9305,5756811.806,4816966.669,-1344453.637,203497669.4,133249786.6,28442078.37,41138587.04,Aceptado
274237.2361,1612029.727,42612.34675,420949.946,1703757.887,-4055998.447,258532.7813,100141.8385,60478.01236,344652.5183,2301103.841,1090630.289,39760621.72,3885059.146,3838990.205,6612229.643,Aceptado
14277.76044,908024.0886,7837401.6,81726.87936,195693.6062,8770641.756,8819509.734,17808.16615,5074.448703,69987.90369,-13056841.22,-2413558.421,15628017.23,17624519.86,13742033.83,13744908.85,Aceptado
757158.4843,10223172.38,3661.872613,25156049.45,1813595.638,-9929159.388,3709076.636,630312.7034,884393.1508,586643.6658,5200557.737,-1059924.718,17798202.93,40143404.96,5148170.115,7934599.942,Aceptado
1276518.655,41406901.27,3063878.154,6079964.658,1447277.275,-7275789.851,28775287.65,786591.0566,6881321.591,1678551.498,19733966.82,-3480671.922,133118051.9,76868592.89,15007246.73,13502106.37,Sospechoso
2251425.85,29912206.8,576700.6067,19551103.92,4117060.084,-11199230.44,16743188.11,403198.2304,7192322.647,204331.8327,22064976.61,-1861690.762,226487888.4,55430677.72,8114726.385,7435310.14,Aceptado
27064.26192,3963246.721,27867564.16,119698.968,135169.3157,8884844.158,11244759.63,247305.3216,582988.6713,667999.7214,3689004.578,-5056412.689,42899965.22,6488315.343,2506148.865,5800499.858,Aceptado
3438086.457,51836815.72,39996018.08,957561.7334,849211.7018,-240818.6454,73758493.43,969190.2972,5201778.406,6263792.705,18598020.28,-5469455.805,271277245.4,260530204.1,24659910.56,33821367.44,Aceptado
4004639.444,16076994.98,10660105.15,200988.1606,151776.537,86394.58381,30154708.92,358431.5621,714965.4248,26175903.71,-9172495.689,873809.7031,41949445.09,28613961.01,45938468.52,44014343,Aceptado
3317415.135,8399957.03,1211573.565,146208.0494,822807.0888,-10801617.95,6755920.287,182681.4557,2239201.727,10284339.77,770912.255,666122.8727,56428340.09,30701827.63,18240338.96,14193715.73,Aceptado
7372063.115,71871687.72,26702944.33,1998114.976,1166007.866,-8930253.326,72630518.49,1116506.548,8918623.93,8436932.209,17501791.63,-5255430.795,191345807.2,1194996343,52254050.56,42771506.66,Aceptado
112011.1251,1588461.597,682354.421,350722.9762,816812.991,-497939.858,5573461.802,37854.96474,906763.5615,37240.8404,-2094995.543,-2765241.746,25435543.34,53027967.27,17714966.24,4511211.381,Aceptado
202414.3605,16871.52018,6104.934457,7143.417392,311088.7709,-4206723.673,3263.669011,21955.35911,14260.07682,5013084.174,-20077841.14,1205873.113,1071650.967,1521135.225,3110537.366,3262046.011,Aceptado
2674253.702,27966653.94,3226801.261,11473188.71,1505330.469,-5440060.866,28074153.69,220904.7738,1841333.988,732899.8649,10684052.45,-2987425.121,92147992.96,121213902.1,11323369.97,23527231.66,Sospechoso
1627978.513,34892960.56,4273653.781,3791754.558,1505370.017,-7131077.371,37427495.54,271869.2014,1890382.841,812232.16,16928725.75,-1968987.992,171662261,117310787.2,28972957.22,28654420.5,Aceptado
491979.9057,28662481.2,37870801.73,1179750.24,1301959.525,6096409.254,50799656.01,225789.7805,2345248.334,546969.0453,13710485.14,-6771482.549,177234769,363161672.3,17626323.69,25667715.9,Aceptado
888124.5912,7349532.342,1724814.699,1162410.012,2217436.706,-84519.51726,8460376.153,62021.74105,285885.7493,2168206.577,-6038858.274,855304.6766,61498663.27,43572063.17,23307724.49,24363794.23,Aceptado
282272.6364,1860.204643,1041.341179,37378.30335,883211.0245,-4077626.593,1973.235494,42240.02327,92878.73323,2719734.247,-17214735.98,1096232.555,1291054.562,1985700.358,132181.7541,500523.6208,Aceptado
21060.02504,3533180.836,4929376.258,327925.6823,157534.9363,7604459.243,12999251.67,250186.8635,687334.6996,43214.35492,8581536.4,-6509378.97,30061171.76,20523010.2,6811096.236,4025652.313,Aceptado
460107.9529,1236658.36,471343.5916,231906.5428,1038352.865,-1345911.777,1358904.428,100775.1174,1294377.518,1658068.205,3242500.379,-225411.2264,32966468.51,5944718.616,637758.8632,2524536.522,Aceptado
392588.7821,7865930.537,4587681.446,441328.5785,718534.3418,4502386.952,12562619.01,434361.4493,929424.7619,10033666.91,-3960441.832,200961.5176,31755599.9,29364129.08,22776334.75,20647526.11,Aceptado
431875.8127,6021542.596,256287.0732,2167078.513,528431.9722,-2900469.712,3943221.826,597560.863,1451123.692,1629617.993,7372873.779,-431616.4363,20495373.94,8163922.01,5330996.678,6508387.246,Aceptado
39841.35733,237860.7181,34146.47795,18820.11519,28000.95814,1433398.268,404267.1946,30002.96383,205290.983,349194.1711,-2560599.987,-1163798.839,5188829.969,781291.5299,246526.6198,338545.2905,Aceptado
3451897.569,4405334.353,1497785.891,520766.8617,1303015.374,-10733635.86,2955176.661,239869.5135,1356536.12,1435182.958,9775835.23,569014.5179,69491112.52,29626143.36,13799829.51,13991837.48,Aceptado
497718.4666,10758521.33,12251936.59,1823335.658,906325.77,5868359.299,29624340.06,267098.9215,3896286.399,1326736.568,5223488.443,-6058636.476,77906558.41,70604920.71,4540694.806,8021138.327,Aceptado
8784652.594,22373722.69,8368651.512,3338692.32,3915558.881,-5244980.061,19868131.21,694868.0259,2290756.391,10357489.6,5571518.609,975361.8145,191859454.7,103675109.2,36388194.53,39214431.67,Aceptado
121102.4076,445633.1334,461023.5127,212215.554,1238753.206,3765870.018,740056.35,120102.9715,183599.6311,627323.1209,-3441327.518,386503.4581,25887261.32,7534927.978,4026711.866,4177089.147,Aceptado
53835.20477,12080799.52,42722352.57,195427.2395,175646.2955,8768157.266,44327372.83,280561.3645,2916562.785,3727192.292,-1088194.68,-5719906.392,43928815.56,65238442.17,30012214.42,15966173.07,Aceptado
586677.5538,2410300.221,832.933908,4472938.184,596208.8218,-13108209.96,2246099.257,62563.82983,1078516.015,1667.71932,5319330.772,-3210038.577,13127778.52,22362333.39,3200976.328,1499769.713,Aceptado
59064.51879,3169579.11,24396386.17,5292.620329,132029.3145,8332387.549,5860638.74,963053.91,619360.1882,18331784.57,-800106.1656,-1094235.371,31596307.72,12986719.16,12716757.17,12551290.44,Aceptado
249409.8163,10609585.39,10922660.64,383094.7689,483568.3687,5281049.684,14327187.14,405085.7324,1942835.863,2284538.441,10247423.94,-2419203.971,64464527.58,20723246.73,9863390.794,12170806.83,Aceptado
1079485.756,1113230.164,18002.10064,974659.338,1580240.089,-8280245.623,262292.3687,279372.897,189426.8964,2057459.736,-3545161.07,992665.0794,15947024.82,10141744.89,3724497.885,6837446.492,Aceptado
6020352.462,74237688.17,52555523.34,2700625.255,3314796.776,-1016691.759,73515192.28,1417475.599,9459545.736,7615467.656,20248602.54,-2736834.524,463676845.6,511726023.8,53117169.08,44058884.95,Aceptado
443252.5763,51060827.97,11798196.5,15550016.85,1780280.685,1028678.568,60746605.36,321949.0942,1479737.506,34340.99262,19467848.66,-6827196.54,180713655.8,524923840,26836153.22,31183811.72,Aceptado
226624.8174,4255714.256,2826545.693,74873.97506,256002.0778,906348.1427,3853079.782,356464.029,662037.5683,3486993.037,4635024.385,-2025148.02,28131377.51,16421953.27,5074451.95,7301764.376,Aceptado
2475973.121,24883487.15,3690455.892,3002191.76,2372665.01,-9703009.25,16838818.35,349485.3132,5707225.579,498914.8273,20301904.79,-2623227.023,198100252.8,80597688.61,11325534.37,10836066.68,Aceptado
2009699.239,17829704.71,16733033.81,147393.5346,1292464.822,639321.5679,32288645.09,642974.0648,444048.1861,19273891.46,490358.8611,562446.8149,152728823.5,133704414,52403535.25,50856197.48,Aceptado
832097.2025,30292575.74,8178688.423,776697.0278,2067099.199,-4182231.635,29882694.29,369657.8163,2131522.19,2236037.19,15904529.35,-858344.2294,228187777,111209560.2,41048802.78,27218365.17,Aceptado
3982113.413,8307372.85,1215398.902,3272094.601,4906107.343,-7572838.764,8872210.888,237127.8441,1411308.716,3709024.748,2984412.674,910846.3258,133507898.1,86651919.87,19875926.32,22359529.27,Aceptado
160044.4934,8683536.069,15928567.01,324184.2037,604084.8204,7272647.08,31282676.14,43356.38903,1354741.153,356717.7467,3786156.494,-3969119.128,97767434.8,36844347.46,13068085.52,12447272.09,Aceptado
332234.5979,6609280.916,54369971.78,76473.25247,469458.3569,8635721.974,29515973.01,247755.0416,1916608.937,15925442.07,-13877948.18,-1359842.081,40329059.49,116470722.8,50094879.99,30009112.47,Aceptado
1493195.262,40094367.48,43001313.56,955903.4736,1420027.677,3550762.579,78110457.26,188270.3822,5779594.332,1759157.52,14909456.6,-3518964.958,350608717.5,148441160.5,44469736.47,29773411.81,Aceptado
1602785.051,47946607.29,67687149.16,2973894.563,1765649.934,7887290.037,139145430.5,519951.7535,2976026.044,11608634.35,2475527.207,-1600757.093,263052144.7,585287033.3,112084226.9,75967551.34,Aceptado
9497.649356,832774.3252,258179.5387,81073.23834,123643.7632,7319771.317,371403.965,59373.63397,19115.1261,28104.75743,-1132561.279,-236210.5521,8421642.118,1197852.082,2645345.514,2235025.934,Aceptado
